Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Location,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR
EMP0008308,Russell Boyd,HR,HR Executive,21-11-2024,"South Paulhaven, Norway",5,0,Active,On-site,504303
EMP0008309,Eduardo Livingston,Marketing,SEO Specialist,13-01-2025,"Lake Sarahburgh, Belarus",4,0,Active,Remote,812728
EMP0008310,Erin Flores,Sales,Account Manager,08-05-2024,"Porterport, Saint Pierre and Miquelon",1,1,Resigned,Remote,462836
EMP0008311,Dr. Erin Wong,Sales,Sales Executive,28-05-2018,"Collinfort, Bosnia and Herzegovina",4,7,Active,Remote,605603
EMP0008312,James May,Sales,Sales Executive,30-04-2023,"Fernandezland, Myanmar",1,2,Active,On-site,436609
EMP0008313,Ronald Perez,Sales,Sales Executive,09-10-2024,"South Erikahaven, Haiti",4,0,Resigned,Remote,516751
EMP0008314,Tina Collins,Finance,Accountant,22-06-2015,"New Patricialand, Tuvalu",2,10,Retired,On-site,862384
EMP0008315,Laura Walker,IT,DevOps Engineer,13-07-2020,"Meganbury, Jordan",2,5,Resigned,On-site,935332
EMP0008316,Shane Wells,Sales,Business Development Manager,22-12-2021,"Fuentesshire, France",1,3,Resigned,On-site,1524732
EMP0008317,Michael Meza,R&D,Research Scientist,28-02-2020,"South Codyhaven, Gambia",5,5,Active,On-site,863199
EMP0008318,Cynthia Choi,IT,Software Engineer,09-10-2021,"Davidberg, Djibouti",5,3,Resigned,Remote,645837
EMP0008319,Seth Young,Finance,Financial Analyst,17-08-2023,"Gonzalezfurt, Mongolia",2,1,Active,On-site,754646
EMP0008320,Cindy Knight,Finance,Financial Analyst,27-05-2025,"Susanchester, French Polynesia",2,0,Active,Remote,919830
EMP0008321,Sarah Cook,Operations,Logistics Coordinator,28-11-2018,"East Gabrielaburgh, Venezuela",4,6,Active,On-site,848780
EMP0008322,Amanda Wolfe,Marketing,Marketing Executive,28-10-2016,"South Jacquelinemouth, Bulgaria",1,8,Active,On-site,828264
EMP0008323,Sarah Martinez,Finance,Accountant,08-07-2020,"Brittanyberg, Latvia",3,5,Active,On-site,787296
EMP0008324,Steve Bean,Finance,Accountant,06-04-2022,"Powellport, Norfolk Island",4,3,Active,On-site,567745
EMP0008325,Andrea Lawrence,IT,Software Engineer,14-07-2025,"Lake Ashleybury, Paraguay",4,0,Retired,Remote,862963
EMP0008326,Lynn Brown,IT,Software Engineer,06-08-2018,"New Pamela, Cote d'Ivoire",1,7,Active,On-site,1106324
EMP0008327,Rachel Black,Sales,Account Manager,08-12-2010,"Tonyamouth, Cambodia",4,14,Active,Remote,477349
EMP0008328,Ryan Brown,Sales,Account Manager,28-01-2018,"Crosbybury, Tajikistan",4,7,Active,On-site,1105317
EMP0008329,Rachel Bryant,Finance,Accountant,30-04-2022,"South Brian, Bangladesh",2,3,Active,On-site,441113
EMP0008330,Timothy Roberts,IT,DevOps Engineer,12-12-2014,"Brownborough, Ethiopia",4,10,Active,Remote,491270
EMP0008331,Alexander Flynn Jr.,IT,Software Engineer,21-07-2025,"North Julie, Haiti",5,0,Resigned,On-site,618090
EMP0008332,Jeffrey Martinez,Finance,Financial Analyst,20-09-2024,"Port Jesseville, Guinea-Bissau",4,0,Active,Remote,903553
EMP0008333,Kristina Turner,IT,IT Manager,21-04-2024,"North Nicholasview, Isle of Man",3,1,Active,Remote,1472607
EMP0008334,Donna Walker,Operations,Logistics Coordinator,25-07-2015,"Chadville, Maldives",5,10,Terminated,On-site,510591
EMP0008335,Brianna Wilson,Sales,Sales Director,20-10-2022,"South Stanley, Qatar",2,2,Active,On-site,899242
EMP0008336,Paula Thomas,Sales,Sales Executive,22-12-2019,"New Thomasstad, Dominica",5,5,Active,On-site,853015
EMP0008337,Tabitha Todd,Sales,Sales Executive,29-03-2016,"Lopezfort, Heard Island and McDonald Islands",1,9,Active,Remote,649442
EMP0008338,Tanya Foster,IT,Software Engineer,12-11-2016,"Williamsburgh, Namibia",4,8,Active,On-site,1638538
EMP0008339,Melissa Knight,IT,Software Engineer,29-04-2024,"Jonesville, South Africa",5,1,Active,On-site,718615
EMP0008340,Kevin Trevino,IT,Data Analyst,25-06-2019,"South Amandashire, French Guiana",3,6,Active,On-site,1000514
EMP0008341,Maria Sanders,IT,Software Engineer,23-10-2010,"Jonathanchester, Nepal",2,14,Active,Remote,756698
EMP0008342,Amy Carter,IT,DevOps Engineer,22-02-2024,"Aaronberg, Togo",4,1,Terminated,On-site,938293
EMP0008343,Jennifer Allen,IT,Data Analyst,12-02-2024,"East Baileyfurt, Zambia",2,1,Active,On-site,761741
EMP0008344,Daniel Murphy,Marketing,SEO Specialist,10-04-2016,"Christophertown, Denmark",2,9,Active,Remote,974519
EMP0008345,Kathryn Perez,IT,Software Engineer,01-05-2017,"Armstrongbury, Cocos (Keeling) Islands",4,8,Resigned,Remote,1250058
EMP0008346,Brian Smith,IT,Software Engineer,29-05-2024,"New Kaylaview, India",3,1,Active,Remote,1408269
EMP0008347,Robert Caldwell,Sales,Sales Executive,04-01-2015,"Adriennetown, Estonia",2,10,Active,On-site,513853
EMP0008348,Veronica Simmons,Marketing,Marketing Executive,06-03-2021,"South Randyville, Australia",3,4,Resigned,On-site,939163
EMP0008349,Dr. John Miller,Sales,Business Development Manager,23-11-2015,"South Michaelton, Cyprus",2,9,Resigned,On-site,989757
EMP0008350,Kevin Reilly,Marketing,Marketing Executive,12-11-2024,"North Edward, Ghana",5,0,Active,Remote,894912
EMP0008351,Tony Hughes,HR,HR Executive,23-04-2025,"Lawrenceborough, Slovakia (Slovak Republic)",1,0,Active,On-site,795466
EMP0008352,Shelley Austin,Sales,Sales Executive,27-10-2019,"Lake Amyberg, United Kingdom",1,5,Active,On-site,435493
EMP0008353,Daniel Rogers,Sales,Sales Executive,27-10-2018,"Mooremouth, Belgium",3,6,Active,Remote,688791
EMP0008354,Kim Burgess,Operations,Logistics Coordinator,03-07-2024,"Port Cindy, Iraq",5,1,Resigned,On-site,684683
EMP0008355,Michael Knight,HR,HR Executive,06-03-2014,"Morganland, Liechtenstein",2,11,Active,Remote,512020
EMP0008356,Shaun Moore,Operations,Operations Executive,27-12-2015,"Port Zachary, Malaysia",2,9,Active,On-site,456481
EMP0008357,Sandra Krause,R&D,Research Scientist,12-10-2024,"Michaelshire, Reunion",4,0,Active,On-site,967520
EMP0008358,Thomas Hart,Marketing,Marketing Executive,08-01-2022,"North Misty, Paraguay",5,3,Active,On-site,505685
EMP0008359,Autumn Henry,R&D,Product Developer,09-08-2022,"West Brandon, Hungary",2,3,Resigned,On-site,493442
EMP0008360,Bailey Bryant DDS,Sales,Sales Executive,10-10-2024,"Port Amber, Nauru",1,0,Active,On-site,441743
EMP0008361,Travis Hendrix,IT,Software Engineer,27-06-2013,"Lopezville, Palestinian Territory",2,12,Resigned,Remote,937251
EMP0008362,David Miller,HR,HR Executive,17-09-2018,"Port Douglas, Kuwait",4,6,Active,On-site,744536
EMP0008363,Jesse Williams,HR,HR Executive,30-04-2022,"Doyleville, Congo",4,3,Terminated,On-site,649400
EMP0008364,Jason Gonzalez,IT,Software Engineer,14-05-2016,"East Christina, Romania",3,9,Active,On-site,605827
EMP0008365,Rhonda Weaver,R&D,Research Scientist,02-02-2014,"East Michaelfurt, Antigua and Barbuda",4,11,Resigned,Remote,416530
EMP0008366,Joshua Elliott,Sales,Sales Executive,09-04-2023,"Charlesmouth, Thailand",2,2,Active,Remote,792138
EMP0008367,Kristina Farrell,IT,Software Engineer,17-11-2024,"Port Brianview, Togo",1,0,Active,On-site,1268069
EMP0008368,Lindsey Reid,Marketing,Brand Manager,22-12-2011,"Figueroafort, Burundi",1,13,Active,On-site,799540
EMP0008369,Sara Garner,IT,Software Engineer,24-11-2019,"East Rachelport, Seychelles",5,5,Active,Remote,1065769
EMP0008370,Diana Hernandez,R&D,Research Scientist,20-06-2020,"South Karenborough, Botswana",2,5,Resigned,On-site,525877
EMP0008371,Ashley Williams,HR,HR Executive,05-03-2021,"New Emmamouth, Mongolia",2,4,Active,On-site,601386
EMP0008372,Linda White,Finance,Accountant,20-10-2017,"Meganbury, Uganda",5,7,Resigned,On-site,459842
EMP0008373,Miranda Hill,IT,CTO,20-11-2013,"Amyton, Indonesia",5,11,Active,On-site,677515
EMP0008374,Anna Spencer,Operations,Supply Chain Manager,01-11-2017,"Port Jeffreyville, Seychelles",2,7,Active,Remote,601521
EMP0008375,David Schmidt,IT,Software Engineer,26-07-2022,"Beckmouth, Iraq",5,3,Terminated,Remote,818222
EMP0008376,Mackenzie Diaz,Operations,Logistics Coordinator,31-07-2024,"Rodriguezside, Zimbabwe",2,1,Resigned,On-site,866175
EMP0008377,Jared Adams,IT,IT Manager,31-07-2024,"Griffithborough, Belarus",1,1,Active,Remote,2666217
EMP0008378,Robert Gallegos,IT,Data Analyst,15-01-2015,"Richardview, Romania",1,10,Active,Remote,1129455
EMP0008379,David Douglas,Marketing,Brand Manager,11-08-2024,"South Brandon, Czech Republic",3,1,Active,Remote,651819
EMP0008380,Lisa Booth,IT,Software Engineer,16-01-2021,"Port Carl, Falkland Islands (Malvinas)",2,4,Resigned,On-site,1581656
EMP0008381,Jean Smith,HR,Talent Acquisition Specialist,26-05-2023,"Hendersontown, Samoa",4,2,Active,Remote,916143
EMP0008382,Noah Cross,Marketing,Marketing Executive,28-01-2020,"North Victoria, Belarus",3,5,Active,Remote,963146
EMP0008383,Shawn Ramirez,Marketing,SEO Specialist,27-08-2022,"Walkerfort, Netherlands",3,2,Active,Remote,502735
EMP0008384,Julian Hamilton,Marketing,Marketing Executive,12-05-2022,"New Justin, Cote d'Ivoire",5,3,Resigned,On-site,465333
EMP0008385,Jose Rivera,Operations,Logistics Coordinator,18-03-2016,"North Christy, Micronesia",3,9,Resigned,Remote,820407
EMP0008386,Travis Weber,R&D,Product Developer,06-08-2025,"Juliahaven, Monaco",1,0,Resigned,On-site,985508
EMP0008387,Megan Rodriguez,IT,Software Engineer,16-01-2018,"Douglasmouth, Cayman Islands",5,7,Resigned,Remote,1138757
EMP0008388,Tamara Richardson,IT,Software Engineer,24-08-2021,"Smithshire, Saint Barthelemy",4,3,Active,Remote,1181089
EMP0008389,Jennifer Sutton,Operations,Operations Executive,19-06-2016,"Melissahaven, North Macedonia",3,9,Retired,Remote,591047
EMP0008390,Shelly Jackson,Marketing,SEO Specialist,15-04-2025,"Montesview, Macao",3,0,Active,On-site,906716
EMP0008391,Sarah Madden,IT,Software Engineer,13-05-2014,"Nathanfurt, Equatorial Guinea",5,11,Active,Remote,1587868
EMP0008392,Richard Conner,IT,Software Engineer,20-01-2024,"East Markberg, British Indian Ocean Territory (Chagos Archipelago)",5,1,Active,Remote,720942
EMP0008393,Ruben Horton,Sales,Sales Director,02-05-2025,"Terranceshire, Guadeloupe",3,0,Resigned,On-site,411344
EMP0008394,Kevin Mclaughlin,Operations,Operations Executive,03-12-2021,"Christopherfort, Christmas Island",2,3,Resigned,Remote,961692
EMP0008395,Andre Rowe,Operations,Operations Director,06-05-2020,"Port Clarencebury, Bangladesh",3,5,Active,Remote,659963
EMP0008396,Melissa Howard,Finance,Accountant,02-05-2024,"Jonesview, Brunei Darussalam",4,1,Active,Remote,437458
EMP0008397,Matthew Castillo,HR,HR Executive,16-06-2017,"Davisberg, Singapore",5,8,Active,On-site,668591
EMP0008398,Christopher Hood,Operations,Logistics Coordinator,29-03-2011,"New Robertport, Singapore",2,14,Resigned,Remote,766154
EMP0008399,Jesse Harmon,Operations,Operations Director,21-07-2023,"South Benjamin, Zambia",5,2,Resigned,Remote,530589
EMP0008400,Kevin Barron,Sales,Sales Executive,31-03-2019,"Thomasview, Argentina",5,6,Active,On-site,599541
EMP0008401,Meghan Hartman,HR,HR Executive,29-07-2017,"South Stephaniebury, Argentina",1,8,Active,On-site,784934
EMP0008402,Shane Holloway Jr.,IT,Data Analyst,01-07-2025,"South Toddville, El Salvador",2,0,Active,Remote,972409
EMP0008403,Brandon Moody,R&D,Product Developer,09-08-2024,"Khanbury, Tunisia",2,1,Active,Remote,1160708
EMP0008404,Brian James,Finance,Financial Analyst,17-07-2018,"Bishopberg, Korea",4,7,Active,On-site,666294
EMP0008405,Kayla Lyons,Operations,Logistics Coordinator,21-01-2023,"Port Mary, Denmark",1,2,Active,On-site,453689
EMP0008406,Daniel Johnson,Sales,Account Manager,06-05-2021,"Wesleyview, Sri Lanka",3,4,Active,Remote,991357
EMP0008407,Billy Jackson,IT,Software Engineer,14-07-2015,"Smithburgh, Bosnia and Herzegovina",5,10,Resigned,On-site,923026
EMP0008408,Reginald Hart,IT,Software Engineer,30-04-2024,"North Sarahland, Luxembourg",3,1,Active,Remote,862160
EMP0008409,Barbara Jimenez MD,Sales,Sales Executive,27-02-2024,"Spencerport, Norfolk Island",2,1,Active,On-site,431482
EMP0008410,Michael Ellison,IT,Software Engineer,24-02-2018,"Gibbsport, Spain",1,7,Active,On-site,932104
EMP0008411,Victoria Guzman DVM,IT,Data Analyst,25-09-2015,"Larsenbury, Ecuador",2,9,Active,On-site,1142901
EMP0008412,Travis Carpenter,IT,Software Engineer,05-08-2025,"North Brittany, Turkey",2,0,Active,On-site,1222933
EMP0008413,Jamie Wolf,Finance,Financial Analyst,05-07-2018,"Ianside, Israel",1,7,Active,On-site,1450196
EMP0008414,Yesenia Torres,Marketing,Content Strategist,16-03-2020,"Burnsburgh, Rwanda",1,5,Active,Remote,1015200
EMP0008415,Kevin Thornton,Sales,Sales Executive,22-10-2022,"Port Maryland, Moldova",3,2,Terminated,Remote,798628
EMP0008416,Carol Banks,IT,Software Engineer,30-07-2014,"West Melissaside, Oman",1,11,Terminated,On-site,1213327
EMP0008417,Reginald Daugherty,Marketing,Marketing Executive,31-03-2021,"Thompsonport, Turks and Caicos Islands",1,4,Resigned,On-site,637078
EMP0008418,Kelli Mueller,HR,HR Executive,18-11-2023,"New Diane, Svalbard & Jan Mayen Islands",2,1,Active,Remote,324012
EMP0008419,Catherine Brooks,IT,Software Engineer,26-11-2018,"Fuenteschester, Ghana",1,6,Active,Remote,1752453
EMP0008420,Joshua Holland,IT,Software Engineer,01-05-2022,"Hayeschester, Antarctica (the territory South of 60 deg S)",5,3,Active,Remote,1663249
EMP0008421,John Boyer,Sales,Sales Director,01-02-2012,"West Sarah, Belarus",4,13,Resigned,On-site,1129645
EMP0008422,Michael Foster,IT,Data Analyst,27-05-2017,"Pricehaven, Wallis and Futuna",1,8,Active,On-site,906019
EMP0008423,Dylan Benjamin,Sales,Sales Executive,28-10-2015,"Reginafort, Seychelles",3,9,Active,Remote,470373
EMP0008424,Angel Ward,Sales,Business Development Manager,03-04-2025,"Port Sandrashire, Pakistan",5,0,Resigned,On-site,1064200
EMP0008425,Bethany Perez,IT,Data Analyst,22-06-2025,"Riceport, Gabon",4,0,Active,On-site,902021
EMP0008426,Joshua Huber,Sales,Account Manager,18-01-2020,"Suzanneshire, Japan",5,5,Resigned,Remote,641094
EMP0008427,Evan Baker,IT,DevOps Engineer,27-05-2019,"Jasmineport, Reunion",5,6,Active,Remote,787498
EMP0008428,Adam Wheeler,Operations,Logistics Coordinator,30-12-2024,"Danielton, Heard Island and McDonald Islands",5,0,Resigned,Remote,887041
EMP0008429,James Santos,Sales,Sales Executive,13-04-2020,"Schwartzfort, Honduras",2,5,Active,On-site,506924
EMP0008430,Alexa Barnett,Sales,Sales Executive,01-04-2017,"North Aaron, Colombia",2,8,Active,Remote,543650
EMP0008431,Amanda Ritter,Sales,Account Manager,28-08-2022,"Meadowschester, Finland",3,2,Active,On-site,810341
EMP0008432,Jeffrey Tran,Marketing,SEO Specialist,11-12-2017,"Davisfort, Romania",1,7,Active,On-site,537606
EMP0008433,Joe Armstrong,IT,Data Analyst,20-01-2021,"Hardychester, Ukraine",3,4,Active,On-site,869555
EMP0008434,Tara Cherry,IT,CTO,02-08-2025,"Prestonland, American Samoa",2,0,Active,On-site,787672
EMP0008435,Deanna Parsons,Marketing,Marketing Executive,12-07-2025,"Gonzalezhaven, Montenegro",3,0,Active,Remote,669769
EMP0008436,Leah Moore,Operations,Logistics Coordinator,21-03-2021,"Macdonaldview, Palau",4,4,Active,Remote,822896
EMP0008437,Connie Olson,Sales,Sales Executive,29-10-2022,"North Anthony, Cyprus",4,2,Resigned,Remote,807410
EMP0008438,Miss Jasmine Lucas,IT,Software Engineer,10-01-2024,"West Anthony, Mali",4,1,Active,Remote,1584255
EMP0008439,David Williamson,Marketing,Marketing Executive,03-10-2015,"Port Jasonburgh, El Salvador",1,9,Active,On-site,495948
EMP0008440,John Gould,IT,IT Manager,10-12-2021,"Victoriaport, Azerbaijan",4,3,Active,Remote,1698951
EMP0008441,Taylor Parsons,Operations,Logistics Coordinator,25-01-2022,"East Joyce, Burundi",1,3,Active,On-site,479659
EMP0008442,Cole Duncan,R&D,Product Developer,14-01-2024,"Phamside, Egypt",2,1,Active,Remote,1026578
EMP0008443,Jason Daniels,Operations,Operations Executive,31-12-2016,"Lake Suzanne, Korea",2,8,Terminated,Remote,492308
EMP0008444,Theresa Flowers MD,IT,Data Analyst,10-02-2024,"Mossburgh, Tunisia",4,1,Active,On-site,1024395
EMP0008445,Tiffany Byrd,Finance,Accountant,05-03-2022,"Port Jasonside, Uganda",1,3,Active,Remote,791811
EMP0008446,Tammie Holloway,IT,Software Engineer,07-01-2018,"Wilsonstad, Uruguay",3,7,Resigned,Remote,1395808
EMP0008447,Robert Humphrey,Operations,Supply Chain Manager,10-07-2024,"East Micheal, Samoa",3,1,Active,On-site,545787
EMP0008448,Jennifer Graham,Operations,Operations Executive,31-10-2014,"Andersonside, Guadeloupe",3,10,Active,On-site,1139097
EMP0008449,Christopher Carter,IT,Software Engineer,26-06-2022,"Normantown, Zambia",1,3,Resigned,On-site,878322
EMP0008450,Patricia Stewart,Finance,Finance Manager,08-02-2022,"Owenshaven, Antarctica (the territory South of 60 deg S)",1,3,Resigned,On-site,2361022
EMP0008451,William Dalton,Marketing,SEO Specialist,31-10-2019,"Kennethton, Faroe Islands",4,5,Active,Remote,819281
EMP0008452,Stephanie Reeves,Operations,Logistics Coordinator,20-07-2025,"South Markfort, Namibia",4,0,Active,On-site,843441
EMP0008453,Timothy Hardin,Sales,Sales Executive,17-12-2012,"Patrickberg, Comoros",4,12,Active,On-site,460686
EMP0008454,Michael Duncan,R&D,Research Scientist,05-05-2016,"South Joseph, Panama",2,9,Resigned,On-site,1164152
EMP0008455,Benjamin Green,IT,IT Manager,12-09-2015,"East Robertmouth, Nigeria",4,9,Resigned,On-site,1897423
EMP0008456,Evan Park,IT,Software Engineer,27-01-2017,"Lake Jenniferton, Iceland",1,8,Active,On-site,1691899
EMP0008457,Phillip Butler,Operations,Operations Executive,03-06-2011,"New Justinborough, Jersey",5,14,Active,Remote,410285
EMP0008458,Jeffrey Patterson,IT,DevOps Engineer,03-03-2020,"Michaelland, Congo",3,5,Active,On-site,482647
EMP0008459,Dominic Johnson,HR,HR Executive,21-09-2017,"Port Susan, Czech Republic",2,7,Active,On-site,379806
EMP0008460,Samantha Brewer,IT,Software Engineer,04-10-2017,"New Justin, Guinea-Bissau",1,7,Active,Remote,1665738
EMP0008461,Brittany Johnson,IT,Software Engineer,01-09-2020,"Lake Dwayne, San Marino",3,4,Active,On-site,844043
EMP0008462,Michael Collins,Sales,Sales Executive,18-04-2020,"New Rodney, Bosnia and Herzegovina",3,5,Active,Remote,483573
EMP0008463,Matthew Hernandez,Sales,Sales Executive,21-03-2024,"Port Timothyview, Georgia",3,1,Resigned,On-site,515394
EMP0008464,Pamela Richardson,IT,Software Engineer,08-09-2012,"Williamsstad, Solomon Islands",1,12,Active,On-site,1448293
EMP0008465,Steven Williams,Finance,Finance Manager,22-12-2016,"Simonburgh, Guernsey",5,8,Active,Remote,1540500
EMP0008466,Jason Cole,IT,Software Engineer,15-05-2019,"East Brenda, Switzerland",4,6,Active,Remote,1305955
EMP0008467,Anna Hays,Marketing,SEO Specialist,17-03-2025,"New Kim, Saint Lucia",3,0,Active,On-site,912590
EMP0008468,Melinda Schmidt,IT,IT Manager,06-06-2012,"Lake Victoriastad, Estonia",3,13,Active,On-site,2026614
EMP0008469,Jared Arias,Operations,Operations Executive,26-06-2022,"East Brianview, Latvia",2,3,Active,Remote,754685
EMP0008470,Corey Delgado,Marketing,Marketing Executive,27-03-2017,"New Melanie, Marshall Islands",1,8,Active,Remote,604102
EMP0008471,Lauren David,HR,HR Manager,11-01-2023,"Douglasbury, Kuwait",4,2,Active,Remote,1529808
EMP0008472,Dennis Rivera,Finance,Accountant,15-12-2023,"East Kevin, Switzerland",4,1,Terminated,On-site,743746
EMP0008473,Tara Johnson,Finance,Financial Analyst,23-06-2021,"Leblancmouth, Taiwan",5,4,Active,On-site,813569
EMP0008474,Lauren Edwards,Sales,Sales Executive,24-11-2019,"Paigefort, United States Virgin Islands",1,5,Resigned,On-site,791574
EMP0008475,Cynthia Williamson,Finance,Accountant,30-01-2024,"South Bruce, Sierra Leone",2,1,Retired,On-site,600931
EMP0008476,Pam Lee,Finance,Financial Analyst,02-04-2022,"West Brianabury, Dominican Republic",3,3,Active,On-site,617519
EMP0008477,Zachary Morrow,IT,Data Analyst,24-05-2018,"North Kristenborough, United Kingdom",2,7,Active,Remote,697148
EMP0008478,Samuel Chen,Finance,Financial Analyst,19-10-2017,"Lake Michael, Finland",4,7,Resigned,On-site,816284
